Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
12-Jun-13,977.80,992.00,963.00,978.80,807573,790565800.40
13-Jun-13,970.95,977.00,951.25,971.65,400881,388126914.80
14-Jun-13,981.05,989.00,962.20,965.75,350675,341768823.00
17-Jun-13,965.50,974.65,951.00,971.40,175269,169741110.50
18-Jun-13,967.00,984.70,967.00,977.85,228613,223895241.45
19-Jun-13,978.00,1021.70,975.95,1012.30,667569,669744809.75
20-Jun-13,1013.00,1027.45,980.60,984.35,797299,805320876.95
21-Jun-13,984.10,1009.90,981.10,995.50,687497,687139611.00
24-Jun-13,984.00,1013.45,984.00,1002.00,930829,932607742.95
25-Jun-13,1013.95,1024.40,1003.25,1009.85,874936,885775919.25
26-Jun-13,1015.00,1048.90,1015.00,1038.80,1065516,1104843191.95
27-Jun-13,1051.95,1098.00,1040.25,1080.80,1221152,1313480452.75
28-Jun-13,1095.00,1095.00,1050.10,1059.80,592159,629744402.55
01-Jul-13,1056.00,1069.40,1025.50,1034.45,627810,655026075.80
02-Jul-13,1039.00,1042.25,976.30,1002.20,1510283,1506599070.05
03-Jul-13,1008.55,1027.00,965.00,999.10,1865395,1867906170.40
04-Jul-13,1026.00,1037.00,1011.90,1031.45,1023392,1049887564.45
05-Jul-13,1057.50,1057.50,1031.80,1038.65,672025,698735690.70
08-Jul-13,1032.00,1050.75,1016.00,1045.70,361379,376771101.35
09-Jul-13,1048.00,1058.00,1035.65,1042.70,358296,375419456.90
10-Jul-13,1046.00,1091.50,1042.70,1079.25,905634,969650664.05
11-Jul-13,1086.00,1088.25,1055.15,1066.45,829693,888616462.30
12-Jul-13,1075.00,1127.85,1072.00,1121.90,3390810,3732644477.10
15-Jul-13,1122.10,1132.25,1101.95,1111.90,1072107,1198395529.40
16-Jul-13,1092.00,1109.90,1082.00,1092.40,585032,638953251.30
17-Jul-13,1090.00,1129.90,1082.35,1094.40,975948,1083690012.10
18-Jul-13,1103.70,1116.30,1082.15,1091.30,908625,993376817.10
19-Jul-13,1113.50,1141.45,1102.80,1132.30,1874051,2110983593.10
22-Jul-13,1132.00,1184.65,1130.00,1171.70,1691078,1975777499.60
23-Jul-13,1180.00,1194.00,1160.50,1179.15,1410195,1665215268.70
24-Jul-13,1173.95,1221.50,1170.05,1207.65,1592852,1920233964.10
25-Jul-13,1203.15,1219.00,1169.30,1179.70,2462900,2925364128.70
26-Jul-13,1182.80,1225.60,1181.00,1217.75,1067937,1294601866.05
29-Jul-13,1208.25,1251.00,1208.25,1248.60,885510,1099063118.85
30-Jul-13,1252.00,1262.00,1216.85,1232.25,1232350,1537102337.75
31-Jul-13,1235.00,1254.70,1224.00,1246.30,843098,1048291706.90
01-Aug-13,1248.60,1260.80,1230.80,1251.60,706940,881337149.25
02-Aug-13,1256.50,1275.00,1200.50,1233.20,1106512,1379954149.55
05-Aug-13,1231.00,1277.00,1228.80,1263.80,792481,1000607204.90
06-Aug-13,1264.00,1265.20,1230.05,1233.40,927666,1151660006.70
07-Aug-13,1234.00,1259.95,1210.30,1229.40,1100030,1367528628.55
08-Aug-13,1229.00,1255.00,1219.80,1244.65,1157416,1429345122.15
12-Aug-13,1250.00,1292.00,1241.20,1266.50,1853564,2342410718.15
13-Aug-13,1280.70,1338.50,1278.20,1331.05,1620777,2135626976.50
14-Aug-13,1340.00,1346.85,1301.50,1321.15,1006780,1339872937.55
16-Aug-13,1315.00,1335.00,1297.50,1324.45,1254399,1659267120.75
