Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
16-Nov-10,312.95,319.8,311,313.45,8877527,2794916243
18-Nov-10,320,327.85,314.25,324.95,9386872,3011789908
19-Nov-10,326,341.75,325.95,328.45,15857070,5320588409
22-Nov-10,334.15,339.9,334,336.95,5660265,1910154402
23-Nov-10,332,332.85,320.2,329.15,7660169,2511916791
24-Nov-10,331.8,337.4,330,331.8,6074797,2027367104
25-Nov-10,333.2,339.75,332.65,335,7547552,2530924487
26-Nov-10,339,339,328.05,333.8,6389553,2129569315
29-Nov-10,335,341,333,338.7,3219035,1083361345
30-Nov-10,337,362.9,336.5,360.15,12939392,4581957886
01-Dec-10,357.5,357.9,344.2,350.55,6573037,2303632399
02-Dec-10,354,355,344.25,346.1,4228857,1470577805
03-Dec-10,348.5,355,343.6,345.6,3943404,1380171348
06-Dec-10,349.85,351.4,343.55,345.35,1810411,628776420.7
07-Dec-10,346.95,354.75,345.25,348.85,3856632,1352033902
08-Dec-10,348,353.25,345.15,347.65,4253185,1488786445
09-Dec-10,349,349.6,336,338.45,3263098,1116353680
10-Dec-10,336.25,338,325,331,8320790,2748191459
13-Dec-10,332.45,333.8,322,332.05,4916080,1614229592
14-Dec-10,331,337,327.35,335.15,3451430,1149619273
15-Dec-10,335.5,342,333.85,339.7,4233070,1435559924
16-Dec-10,342.5,346.5,340.05,344.3,4519611,1552591382
20-Dec-10,342,342,333.6,335,2447960,823573622
21-Dec-10,335,337.5,330,332.85,2324959,774462400.3
22-Dec-10,334,344,333.35,343.25,3430892,1168638119
23-Dec-10,344.65,347.95,340.05,343.3,4043129,1392365097
24-Dec-10,339,351.8,339,348.6,1938060,670446578.4
27-Dec-10,349,352.05,341.1,341.9,1267944,437260876
28-Dec-10,342.95,346.3,341.35,342.35,1881726,646079296.6
29-Dec-10,344,354.85,344,354,3746529,1313201991
30-Dec-10,355,360,351.05,357.45,5710542,2034036010
31-Dec-10,354.45,359.8,352.05,358.8,2811934,1005023330
03-Jan-11,360.9,365,354.75,359.35,2959476,1067161556
04-Jan-11,360.25,361.85,353.15,356.4,3455137,1229979132
05-Jan-11,355,356.05,347.55,349,2662388,933594072.8
06-Jan-11,349.15,355.3,349.15,353.2,2906492,1025541620
07-Jan-11,353.8,354.8,334.4,338.5,6116148,2089710660
10-Jan-11,340,343.95,335.05,339.1,2765924,942983768.1
11-Jan-11,341,346.9,334,338.45,3343270,1135466590
12-Jan-11,340.15,351.25,336,349.1,1921498,661283951.8
13-Jan-11,346.2,354,345.1,346.65,3211230,1118558858
14-Jan-11,345.1,351.45,341.25,343.75,2230501,774020124.1
17-Jan-11,340.5,352,339.65,348.5,3349337,1161454870
18-Jan-11,350.1,351.35,343.1,344.4,1990524,689574491.2
19-Jan-11,345,348.4,341.7,344.45,2673322,923016976.7
20-Jan-11,339,343,338,340.3,3473312,1181252904
21-Jan-11,339.95,339.95,331,336.05,2902544,972855840.5
24-Jan-11,336.2,337.9,332.5,333.1,2639491,882050309.7
25-Jan-11,336.65,340.85,333.1,337.75,3484518,1174509780
27-Jan-11,340,340,324.25,325.65,5803968,1906970991
28-Jan-11,327.9,332.25,322.5,327.25,3691854,1211384122
31-Jan-11,322.15,323.65,311,319,4287253,1361542755
01-Feb-11,325,327.85,310,317.1,5808961,1846028020
02-Feb-11,310,325.8,304.45,322.8,10571769,3387554104
03-Feb-11,320.45,342.45,320.45,339.8,6702797,2234096851
04-Feb-11,343,343.5,330.5,332.5,6523393,2196681351
07-Feb-11,335,344.25,332,333.85,4299876,1449690752
08-Feb-11,335,340.35,332.1,333.3,3292626,1105767590
09-Feb-11,326.4,336.7,324.65,332.15,3927982,1298925115
10-Feb-11,330,331.4,313.2,322.6,6221987,1996886168
11-Feb-11,322.7,322.7,314,318.9,2854900,906824357.2
14-Feb-11,323.5,328.45,315,327.35,3881326,1258144862
15-Feb-11,325.5,333.2,323.4,329.15,2820649,926916980.5
16-Feb-11,329,332.5,325.25,328.4,2531063,833037402.6
17-Feb-11,332,341.25,325.6,339.85,4956395,1661949377
18-Feb-11,339,341.3,328.1,331.35,4546532,1524490358
21-Feb-11,329.7,332.7,326.85,330.7,3836039,1267886289
22-Feb-11,327.25,334.5,323.35,330.5,4489564,1475957160
23-Feb-11,329,337.25,325.85,328.2,4290369,1430970208
24-Feb-11,326,336.4,321.5,324.4,7827783,2574676155
25-Feb-11,330,332.8,324.55,329.75,4174728,1373693762
28-Feb-11,330,334,324.65,331.3,5786386,1911290374
01-Mar-11,331.1,338.9,322.2,337.6,4908581,1619155449
03-Mar-11,335.5,338.4,327.1,330.15,3169994,1055310858
04-Mar-11,330.55,333.6,324.15,326.95,3267936,1072030082
07-Mar-11,325,326.2,319.1,324.45,2311885,744902814.7
08-Mar-11,323.6,335.25,323,334.85,3129835,1037763113
09-Mar-11,334.35,336.8,330.5,332.5,1610110,535527228.5
10-Mar-11,331.05,331.4,327.15,329.5,883897,290583115.8
11-Mar-11,328.9,331.5,321.05,322.55,3221325,1046000875
14-Mar-11,320.1,324,319.3,321.75,2725026,875437231.4
15-Mar-11,318,320.95,308.95,314.15,4343400,1377054261
16-Mar-11,315.05,322.3,315.05,320.45,3773145,1205480201
17-Mar-11,318.8,323.9,316.3,317.85,4752369,1516709323
18-Mar-11,321.9,323.8,317.5,318.65,4203615,1344173622
21-Mar-11,319.65,321.15,316,316.9,1808009,576044202.3
22-Mar-11,318.2,327.3,318.2,326.6,3379838,1096301076
23-Mar-11,326.2,331.55,325.25,330.6,2087808,688193186.5
24-Mar-11,331.8,334.4,326.6,333.25,1844676,610358623.8
25-Mar-11,334.1,341,332.1,339.7,2435027,820603313.8
28-Mar-11,341.4,350,334.5,347.8,7237171,2491632000
29-Mar-11,347,364.95,347,360.6,8519420,3063203381
30-Mar-11,360,361.65,354.45,359.4,5074736,1816848606
31-Mar-11,357.5,359.5,351.4,357.4,8404323,2990053078
01-Apr-11,354.6,360.3,353,355.3,4454718,1590360616
04-Apr-11,354.5,362,353,359.35,2134397,765767583.8
05-Apr-11,361.5,363.3,357.5,360.25,1897947,683263730.8
06-Apr-11,360.3,363.15,350.25,353.3,4366688,1554269548
07-Apr-11,353.3,358.25,345.7,357,6840334,2395729899
08-Apr-11,359.3,428.4,357.1,361.9,6137337,2226990993
11-Apr-11,361.9,366.3,359,362.45,3645361,1326069790
13-Apr-11,356.3,375,353,367.45,7893738,2864913270
15-Apr-11,369.4,376,367.45,372.4,5974975,2222553452
18-Apr-11,372.5,377.05,366.25,368.3,3525770,1313282712
19-Apr-11,368,378,365.5,376.45,4519262,1686877311
20-Apr-11,377.3,386.5,375.4,380.55,7479192,2850370948
21-Apr-11,381,384.5,371.1,376.25,5415788,2030730104
25-Apr-11,374.45,379,372.8,375.45,2149081,806055610.6
26-Apr-11,375,382.85,373.6,381.6,5414074,2051418317
27-Apr-11,384,388.2,381.7,385.15,5278174,2035327993
28-Apr-11,385,389.85,382.25,386.75,4478965,1732064399
29-Apr-11,386.8,389,376.2,380.05,3131520,1197335666
02-May-11,379,384.95,379,383.7,2313857,884886099.3
03-May-11,380.7,383.6,372.65,374.45,3354473,1262881136
04-May-11,374.45,376.4,365.1,369.75,2851386,1056574986
05-May-11,359.85,369.45,352.2,357.9,8953797,3237088881
06-May-11,357,361.55,345.7,350.95,6620170,2325645443
09-May-11,352.8,366.85,352,365.2,4118641,1485101418
10-May-11,366.9,367.55,363,365.95,2524681,922591975.9
11-May-11,366,367.9,363.55,366.2,2911493,1063925546
12-May-11,362.85,366.6,362.85,365.7,2456524,896835626
13-May-11,363.1,374.2,363.1,367.75,3226638,1194426007
16-May-11,368,374.95,364.7,371.2,2274591,844695752.7
17-May-11,370.9,373.45,368.5,370.7,1789062,664858808.9
18-May-11,371.2,375,369,371.95,2007685,747220294.7
19-May-11,372.95,373.85,364.5,365.8,1637963,605685803.3
20-May-11,366.6,378.4,365.3,373.85,4264780,1597889341
23-May-11,370.1,375.4,366.15,368.45,3002487,1115614529
24-May-11,370,373.75,367.5,370.6,3170184,1174396479
25-May-11,367.65,372.5,363.55,369.65,2078730,764296124.1
26-May-11,367.2,373.7,364.8,367.3,5203132,1917027216
27-May-11,369.2,374.25,369,372.9,2236569,833974513.8
30-May-11,373,373.9,367,371.45,3548175,1314934948
31-May-11,371.8,375.5,369.25,374.15,2897616,1080145559
01-Jun-11,375.25,384.65,375,381.6,4153497,1582781426
02-Jun-11,379,385.9,378.5,381.15,2037011,779387605.2
03-Jun-11,382,384.6,377.15,378.45,2443813,931570500.5
06-Jun-11,380.35,382.6,375.5,380,2540466,965516149.6
07-Jun-11,379,381.85,377,377.85,1980997,751846928
08-Jun-11,378.05,379.3,371,377.75,2615109,981807938.9
09-Jun-11,377.1,379.75,375.6,376.55,2111613,795394719.7
10-Jun-11,377.5,377.9,372.25,373.95,1782390,666423328.4
13-Jun-11,375.25,379.55,373.9,377.6,2569015,969890263
14-Jun-11,377.95,380.5,377,379.3,2879443,1090534572
15-Jun-11,377.95,379.4,375.1,376.75,2319378,874873963.4
16-Jun-11,375,379.8,367.65,369.65,5402846,2029990820
17-Jun-11,369.2,381.95,369.2,380.55,4624129,1751991831
20-Jun-11,380,391.95,375.55,389.85,7974447,3083243037
21-Jun-11,390.05,398.4,388.15,391.6,5010285,1979967752
22-Jun-11,393,395,377.6,381.8,7698165,2957655507
23-Jun-11,380.15,387.1,379.3,382.15,2949962,1130735039
24-Jun-11,383.55,394.25,383.55,391.9,4931183,1921902519
27-Jun-11,389,398.9,388,396,4469968,1768022971
28-Jun-11,396.8,404.95,396.25,400.3,9660772,3869582447
29-Jun-11,401.55,403.95,399.45,401.45,3842334,1541318962
30-Jun-11,402,403.8,389.75,394.9,11829151,4668930934
01-Jul-11,394.9,396,382.35,383.45,5226738,2011782462
04-Jul-11,385.5,388.3,383,384.3,3974708,1529393873
05-Jul-11,386,386.4,378.25,382.25,2338180,890803866.2
06-Jul-11,380.55,388.8,380.55,383.4,3829322,1474060079
07-Jul-11,383.55,398.9,383.55,398,8086735,3187633859
08-Jul-11,399.85,409.9,395.65,398.15,5606368,2260745929
11-Jul-11,398.05,399.9,389.75,391.25,1702731,671340132.1
12-Jul-11,387.1,394.7,385.25,386.9,2460319,956972925.3
13-Jul-11,387.1,397.3,386.4,394.9,5453915,2143151146
14-Jul-11,395.8,399.1,393.65,396.55,3456859,1369830862
15-Jul-11,398.25,398.5,391.3,392.95,1730730,681688825.6
18-Jul-11,390.3,395.5,390.15,393.1,975877,384068814.1
19-Jul-11,391.05,401,391.05,398.45,3422715,1359138971
20-Jul-11,400,401,393.7,395.35,2903047,1153101237
21-Jul-11,393,397.3,392.25,395.1,5021942,1984576086
22-Jul-11,397.6,412.55,396.15,411.15,10295153,4187558012
25-Jul-11,410,438.2,409.55,432.65,14105401,6022475423
26-Jul-11,430,432.65,422.25,424.6,7094569,3025904126
27-Jul-11,426.9,432.4,422.5,429.55,4767206,2033575502
28-Jul-11,422.5,433.5,422.5,430.8,4438145,1910899957
29-Jul-11,430.5,439.25,426.15,437.25,7205818,3136481855
01-Aug-11,447.85,447.85,437.8,441.35,3882377,1714555343
02-Aug-11,437.55,439.75,430,432.4,2738618,1185777348
03-Aug-11,428,431.9,412.7,426.25,13827732,5847440747
04-Aug-11,424,429,419.75,424.05,3547891,1505350199
05-Aug-11,408.9,420.95,408.8,415.8,5394670,2240520475
08-Aug-11,400,414.85,395.3,408.35,7831195,3178539506
09-Aug-11,393.25,412.4,392.15,407.25,9114725,3682461091
10-Aug-11,411,413.45,399.2,406.85,6569086,2663600712
11-Aug-11,406,406.9,395,397.1,6684209,2674671799
12-Aug-11,401,401.3,385,389.1,6347821,2485131729
16-Aug-11,392.75,402.8,387.8,395.85,11345409,4501958423
17-Aug-11,394.1,400.9,383.6,396.4,4883840,1933531798
18-Aug-11,397.7,402.2,390.1,391.1,5873073,2327116538
19-Aug-11,387,394.85,377.2,383.65,7318928,2839007812
22-Aug-11,382.2,394.4,381.1,392.7,3315811,1292440744
23-Aug-11,394.7,404.8,392.5,401.6,8628608,3456157000
24-Aug-11,400,404.15,395.3,397.7,4746991,1893591955
25-Aug-11,401.9,409.4,392.85,402.3,7669345,3061549332
26-Aug-11,400.4,408.3,395.35,398.65,5659774,2284775695
29-Aug-11,403,410.7,402.75,405.05,3285238,1335340770
30-Aug-11,407,416.45,401.05,404.65,5031304,2063132485
02-Sep-11,416,418.95,406.5,408.6,5160183,2116258812
05-Sep-11,402.5,409.25,400.7,405.55,2656579,1076311133
06-Sep-11,403.1,406,390.85,398.25,4443145,1766590376
07-Sep-11,400,405.8,398.05,401.65,4227778,1700191678
08-Sep-11,401.65,404.3,396.2,399.5,3560723,1423555996
09-Sep-11,403.9,407,395.6,400.15,5413450,2180289366
12-Sep-11,397.05,397.85,382.55,385.8,2961250,1150102020
13-Sep-11,389.9,391.85,379.4,381.55,3754165,1450053146
14-Sep-11,383,384,372.5,377.35,5730400,2157149536
15-Sep-11,382,389.9,372.7,387.1,4522062,1715733090
16-Sep-11,388.8,389.8,381.65,385.8,6222318,2397580167
19-Sep-11,384,389.9,379.5,386.85,3038911,1172774983
20-Sep-11,388.8,392.5,385.8,391.4,3666900,1430341861
21-Sep-11,394.95,395.45,391.5,393.25,2455878,966523532.6
22-Sep-11,388.7,388.7,368.05,372.8,4916728,1854562051
23-Sep-11,369,382.2,360.65,375,7091652,2636339052
26-Sep-11,376.75,385.35,368,380.9,3562657,1347138076
27-Sep-11,386.5,389.45,381.65,387.6,4798589,1856753031
28-Sep-11,389.8,389.8,376.95,379.25,1838156,700379957.2
29-Sep-11,377,380.8,373.6,375.4,3807792,1432432549
30-Sep-11,376.85,388.5,371.75,378,3183837,1217638006
03-Oct-11,373.1,382.95,371.05,380.95,3213776,1211786245
04-Oct-11,378.5,383.1,365.35,369.9,4761342,1785868071
05-Oct-11,373.9,373.9,365.05,366.1,4481624,1652669687
07-Oct-11,371.2,375.9,348.2,354.8,13527004,4832014301
10-Oct-11,352,368,343.55,363.55,10066752,3574008217
11-Oct-11,367.25,380.45,367,375,6300227,2372143741
12-Oct-11,376,377.95,370.15,373.2,3708998,1387806411
13-Oct-11,376,376.9,366.1,369.9,4699139,1738848727
14-Oct-11,367.2,384.9,367.2,383.65,3693590,1393353643
17-Oct-11,381.45,386.85,377.15,380.05,2473417,941073603.3
18-Oct-11,374.55,379.45,371.35,374.1,2986591,1120962682
19-Oct-11,375.3,386.6,371.75,384.75,3861167,1478299329
20-Oct-11,381,391.95,380,390.05,2500435,964102898.8
21-Oct-11,391.9,391.9,376.5,378,2936003,1125634606
24-Oct-11,384.4,384.8,377.05,383,2204524,840065038.5
25-Oct-11,386,393.65,381.9,388.45,3190974,1240225185
26-Oct-11,391,395,391,393.05,365675,143680629
28-Oct-11,399.2,409.3,389.1,391.95,4265585,1689037580
31-Oct-11,393.8,395.6,388.35,391.8,2182727,855811901.9
01-Nov-11,386.8,396,386.8,394.55,1640827,646422544
02-Nov-11,390.05,395.7,383.25,384.45,2653510,1031780366
03-Nov-11,383.45,394.8,383.05,393.4,3287671,1277943986
04-Nov-11,391,400.5,385.05,397.3,7576437,2996127596
08-Nov-11,397,402.3,395.15,397.15,3987770,1585836270
09-Nov-11,395.6,402.5,393,395.25,3174141,1268255994
11-Nov-11,390,398.9,388.95,395.6,3363567,1328353482
14-Nov-11,398.65,406.7,397.5,405.2,5906547,2389032176
15-Nov-11,405,408.5,400.1,401.6,5694312,2303464430
16-Nov-11,404.9,412,395.8,401.6,6320574,2566282393
17-Nov-11,402.4,408.8,392.75,395.65,3947782,1584347021
18-Nov-11,391.6,402,391.6,397.5,5670723,2251657037
21-Nov-11,384,395.8,383,388.45,9322995,3647923267
22-Nov-11,387,388.8,372.6,378.7,6424856,2434109564
23-Nov-11,374,374,354.8,364.8,10060801,3659332328
24-Nov-11,367,384.5,363.2,378.7,12051919,4494440066
25-Nov-11,375.95,382.2,370.5,375.15,4637766,1752196817
28-Nov-11,378,389.8,377.45,387.5,5911532,2266389052
29-Nov-11,390.8,392.15,368.1,373.7,6858554,2588953476
30-Nov-11,376,389,367.25,386.1,47139255,18020724227
01-Dec-11,392.9,395.65,374.85,379.1,8410443,3213505427
02-Dec-11,381.3,393.85,372.3,390.6,9427836,3583899542
05-Dec-11,392.1,397.8,385.65,390.5,4608295,1804061658
07-Dec-11,390.5,391,376,377.35,7499002,2859541303
08-Dec-11,376.5,376.5,364.1,367.25,5981204,2203204208
09-Dec-11,364.4,365.9,351.65,358.7,8867119,3176395308
12-Dec-11,361.35,362.8,340.45,342.3,7915098,2747368254
13-Dec-11,339.6,350.8,336.95,345.85,6110761,2109689741
14-Dec-11,345.2,353.8,341.9,348.8,5326642,1861869385
15-Dec-11,338,342.2,332,336.65,9889975,3319600457
16-Dec-11,337.65,352.6,329.5,336.55,7129037,2461043229
19-Dec-11,334,343.4,321.25,336.4,10875946,3635555206
20-Dec-11,339.8,339.8,319.25,323.25,8050347,2644037744
21-Dec-11,332,345.15,327.7,341.5,4648963,1558644881
22-Dec-11,339,342,323.3,335.2,5911454,1959737689
23-Dec-11,336,337.85,327.65,330.65,3240784,1072697258
26-Dec-11,334,345.6,333,344.75,3666822,1251837541
27-Dec-11,345.1,347.95,340.2,343.1,2520555,865374814.8
28-Dec-11,342.7,345.95,339.6,343.7,1943231,666343874.1
29-Dec-11,343,350.8,336.3,340.95,5068247,1739965023
30-Dec-11,342.1,346.2,338.15,343.5,3435770,1174389898
02-Jan-12,344.5,348.9,342.25,344.8,1963822,678294548.1
03-Jan-12,347.5,360.45,345.25,358.65,2114712,746933115.4
04-Jan-12,355.15,357,345.5,346.35,2922304,1020339417
05-Jan-12,347,348.8,342.1,344.4,2897700,999493993.1
06-Jan-12,342,342,328.3,330.55,7905920,2623271175
07-Jan-12,331.4,332.55,329.45,330.9,286995,95007757.15
09-Jan-12,330,330.4,320,320.45,7546227,2428313589
10-Jan-12,321.05,333.4,321.05,330.35,8891367,2925124532
11-Jan-12,332,332,323.2,325.65,6196348,2024059018
12-Jan-12,327.95,329.95,324.3,326.45,4267110,1396523829
13-Jan-12,330,338.5,328.45,334.6,7423530,2480625558
16-Jan-12,335.15,342.8,335,340,3394388,1153969644
17-Jan-12,344.7,347.5,340.3,345.05,4661973,1603832086
18-Jan-12,347.4,351.7,343.5,345.45,2158507,749719889.8
19-Jan-12,339,344.6,336.25,340.75,4204639,1435187949
20-Jan-12,342.15,346.9,337.65,342.35,3100345,1061421368
23-Jan-12,340.05,354.6,340.05,352.15,3034942,1061654186
24-Jan-12,354.7,361.6,352.25,356.65,3563730,1270964421
25-Jan-12,360,364.45,354.1,359.3,4263387,1531704460
27-Jan-12,365.95,375.8,358.8,374.6,4671178,1734379396
30-Jan-12,372,373.9,355.05,357.15,2539948,915654878.8
31-Jan-12,361.8,370.45,355,365.7,4600194,1658553789
01-Feb-12,364.8,364.8,356.55,361.3,5671068,2044043307
02-Feb-12,367,395.45,358.6,385.85,25324272,9679383712
03-Feb-12,393.5,400.95,385.6,387.6,16171457,6369697359
06-Feb-12,394,394,385.25,389.05,6051591,2355701783
07-Feb-12,390,390.5,374.6,378.75,6214900,2361409681
08-Feb-12,370,370,351.4,354,23297344,8354684236
09-Feb-12,352.75,353.95,344.4,350.1,13701820,4778820542
10-Feb-12,351,357.4,348,349.95,8913185,3142366326
13-Feb-12,350.4,351.95,343.6,347.7,7639239,2657188508
14-Feb-12,349,349,341.05,342.35,7382092,2534502451
15-Feb-12,346,353,343.85,349.6,10631921,3714874074
16-Feb-12,353.5,356.7,346,350.35,7955092,2795446564
17-Feb-12,355,355.55,347.15,349.6,9397137,3311469468
21-Feb-12,350,360.5,346.2,358.9,8280037,2940363343
22-Feb-12,362.5,362.5,340.15,347.45,11157071,3927615294
23-Feb-12,340.6,343.75,333.65,338.7,11599152,3940131629
24-Feb-12,345,347.2,338.25,342.6,3574357,1221285732
27-Feb-12,344.7,347.45,337.5,340.95,3488305,1196943192
28-Feb-12,343,349.9,339.2,343.25,2671787,922021178.9
29-Feb-12,343.35,352.35,343.35,350.2,4609791,1608326241
01-Mar-12,349,350.2,344,346.3,2094696,724718806
02-Mar-12,348.9,352.25,344.1,350.4,3724877,1297602377
03-Mar-12,350.9,350.9,348.3,349.4,115327,40331435.8
05-Mar-12,348,354.9,345.15,349.05,3461073,1217728628
06-Mar-12,346,351,334.35,335.55,3461787,1182512524
07-Mar-12,336,336.95,327.65,329.65,4506445,1495291920
09-Mar-12,334.8,339.8,331.05,338.85,4879306,1638794022
12-Mar-12,344.9,344.9,336.65,339.1,2599754,884802726.8
13-Mar-12,340.2,342.4,336.3,339.05,3788877,1283759337
14-Mar-12,341.45,345.8,337.4,338.2,4421099,1507276489
15-Mar-12,338,338.4,330.1,331.65,3090507,1031016651
16-Mar-12,333,335.3,327,327.55,4397091,1455780481
19-Mar-12,331,331.35,322.3,325.2,4739013,1541775108
20-Mar-12,325,326.45,320.65,322.75,4836286,1566072751
21-Mar-12,323.55,334,322.1,332.85,5826498,1912336421
22-Mar-12,333,333.8,323.15,323.9,3648471,1195200170
23-Mar-12,324,340,321.1,336,7685794,2551779565
26-Mar-12,336,336.8,326.2,328.85,3449259,1137509594
27-Mar-12,333.7,339.4,330,338.7,5158500,1733592322
28-Mar-12,338,340.9,335.15,337.75,3172261,1071750622
29-Mar-12,334.6,336.55,325,332.15,6334939,2105078349
30-Mar-12,334.85,339.2,332.2,337.9,3950569,1326915597
02-Apr-12,338.9,342.85,337.75,340.3,1822891,620112784.4
03-Apr-12,342,343.85,335.55,336.8,3515916,1194275662
04-Apr-12,334.9,336,329.1,330.1,3421688,1132545875
09-Apr-12,329.8,332.8,327.45,329.75,2401995,793119570.7
10-Apr-12,332.6,332.6,328.05,329.85,4443874,1467302404
11-Apr-12,330,330,321.25,322,4651798,1513725565
12-Apr-12,323,327.5,322.05,324,2613682,849580262
13-Apr-12,325.55,329.1,320.4,323.5,2034893,663164317.1
16-Apr-12,322,322,314.5,317.05,3883244,1233337994
17-Apr-12,316.95,324,315.1,322.3,3384569,1082591805
18-Apr-12,326,326.4,320.55,321.45,1885494,610417359.5
19-Apr-12,322.6,325.8,321.5,323.65,1313311,425517177
20-Apr-12,323.15,328.45,320.35,324.35,2233083,726712645.2
23-Apr-12,322.6,326.5,310.4,312.5,3595057,1138872511
24-Apr-12,306.1,309.7,288.95,307.35,13804800,4162516776
25-Apr-12,305,315.65,305,313,4095785,1280281470
26-Apr-12,315,316.95,305.5,308.3,6066575,1885917268
27-Apr-12,308.3,313,303,307.4,4531180,1387301741
28-Apr-12,308.5,309.25,306.65,308.3,71097,21897750
30-Apr-12,307.1,312.55,307.1,310.5,3109772,964362892.1
02-May-12,312,319.95,307.55,317.95,6770765,2136813123
03-May-12,315,317.45,313.1,315,1757735,554102778
04-May-12,313.4,315.5,309.7,311.75,3255914,1017850891
07-May-12,309.3,318.2,307.75,316.05,2779526,871959163.7
08-May-12,317,319.2,313.1,315.4,2471611,779566394.3
09-May-12,312.9,313.2,308.05,309.4,1843905,571638815.1
10-May-12,309.65,314.75,308.35,310.1,2852003,888375768.9
11-May-12,307.1,312.5,306,307.2,1777171,548186838
14-May-12,308,310,302,307.75,2020492,618598285.5
15-May-12,304.1,308.7,292.05,304.15,7264784,2201298291
16-May-12,300,304.8,295.35,297.55,3651023,1095731177
17-May-12,300.45,306,297.35,298.7,2644440,795253543
18-May-12,295.95,298.95,292.65,296.55,2774740,818286740.9
21-May-12,297.4,303,292.75,294.75,2007283,596740253.6
22-May-12,299.7,299.7,293.85,295.15,2360202,698976143.9
23-May-12,295.05,296.45,280.1,282.1,5013328,1438373625
24-May-12,280.55,301.6,280.55,297.8,3786821,1098353657
25-May-12,301,302.95,297,299.05,2943311,882611263.7
28-May-12,300.25,304.5,300,302.35,2087040,631210759.3
29-May-12,303,304.4,299,300,2603488,783289546.1
30-May-12,300.9,307,299.2,302.25,3569195,1078735677
31-May-12,301.45,307.9,300,302.55,5647628,1712650412
01-Jun-12,300.1,304.65,299.15,300.85,3156228,951249965.3
04-Jun-12,300,300.85,290.6,294.55,18824132,5543650921
05-Jun-12,297,297.75,285.35,287.2,9442442,2742711058
06-Jun-12,291,299.5,285.3,297.3,8960095,2604950734
07-Jun-12,300,302.5,294.65,301.5,2783052,831610228.4
08-Jun-12,297,308,297,304.25,3284658,992134601
11-Jun-12,308.65,308.65,301.9,304.05,1906308,581662272
12-Jun-12,301,309.9,301,308.75,1487769,456069319.5
13-Jun-12,310,313.4,306.4,307.3,2582358,799108771.4
14-Jun-12,305.2,308.3,303.75,305.95,2412500,736859547.2
15-Jun-12,303.55,312.65,303,311.7,2189591,675866851
18-Jun-12,314,314.75,307,309.2,1887003,584134412.5
19-Jun-12,308.3,316,308.3,314.95,2306766,719020290.3
20-Jun-12,315.85,316.9,309,310.35,2409192,750232748.8
21-Jun-12,310.3,314,309.05,311.65,2128295,662536276.7
22-Jun-12,310.1,312.4,306,310.9,1748881,540885703.2
25-Jun-12,313.45,314.5,307.4,308.85,1863997,579932396.1
26-Jun-12,309.25,310.5,303.8,306,2035612,624575868.9
27-Jun-12,307.7,308,302.9,304.85,3234629,987510014.2
28-Jun-12,305.7,306.7,302.35,303.6,2369225,720438997.8
29-Jun-12,304,307.85,302.5,305.05,5028856,1530912810
02-Jul-12,305.05,311.5,305,310.2,2464469,760286644
03-Jul-12,312.4,322.6,312,318.7,6263697,2000220472
04-Jul-12,320,328,318.7,326.95,4571460,1482129268
05-Jul-12,326,328.35,323,324.1,2740611,890584229.5
06-Jul-12,324.2,325.35,319.3,321.3,1854590,597565771.6
09-Jul-12,320.45,320.45,313.65,316.75,1369844,433436296
10-Jul-12,317.8,324.9,316.05,321.4,2244565,720172124.4
11-Jul-12,319,320.45,314.7,315.75,2335942,741417670.1
12-Jul-12,314.9,316.2,305.55,306.3,3471650,1069468583
13-Jul-12,308.45,309.85,306.5,307.95,2494199,769224093.8
16-Jul-12,313.5,321.95,310,319.55,5805205,1843268100
17-Jul-12,323.2,328.8,320.05,324.15,5923146,1929587871
18-Jul-12,324.45,326.25,315,324.6,3828197,1235621911
19-Jul-12,326.1,326.85,315.25,316.55,3020023,961854810.9
20-Jul-12,317,319.4,313.35,314.65,4770672,1505190398
23-Jul-12,315.9,315.9,299.95,304.25,3340969,1025361844
24-Jul-12,306.4,309.7,300.7,308.55,2668789,813997855.7
25-Jul-12,309.9,309.9,298.55,300.7,3144732,948804007.7
26-Jul-12,302.85,304.45,298,300.5,3886936,1170611311
27-Jul-12,307,312,305.05,307.45,3946111,1213477871
30-Jul-12,310,313.8,308,309.15,2751953,855509177.4
31-Jul-12,311,311.1,298.5,300.05,7949097,2393294490
01-Aug-12,301,303.15,295.55,297.5,4297062,1279547135
02-Aug-12,299,301.5,296.1,298.25,3257002,974299959.3
03-Aug-12,298,299.3,293.8,296.5,3017023,893938943
06-Aug-12,298.5,301.4,294.5,296.2,3060838,913391456.7
07-Aug-12,298,298.4,293.15,293.8,4444420,1313467436
08-Aug-12,294.05,294.05,272.4,274.35,33427045,9474731086
09-Aug-12,275.65,275.9,254.3,256.75,33553285,8772697162
10-Aug-12,258.1,263.7,252.9,255.6,12058225,3106493961
13-Aug-12,257,261.9,257,260.05,6800679,1768134365
14-Aug-12,262,263.35,259.35,260.8,4474734,1167809382
16-Aug-12,261.4,262.75,259.75,260,6494962,1691314649
17-Aug-12,260,264.7,259.2,262.3,8913802,2324201253
21-Aug-12,260.5,263.9,255.55,258.55,14023393,3642554935
22-Aug-12,255.5,255.9,248,248.65,11115787,2783366173
23-Aug-12,247.05,251.75,243.55,249,9372344,2325009860
24-Aug-12,248,250.5,244.5,247.95,6238039,1547038941
